,clusteringCoefficient_networkit,PageRank_networkit,betweennessInComm_toScale,lengthMean_rw,clusteringCoefficient_networkit_innov,PageRank_networkit_innov,betweennessInComm_toScale_innov,lengthMean_rw_innov,clusteringCoefficient_networkit_prop,PageRank_networkit_prop,betweennessInComm_toScale_prop,lengthMean_rw_prop,clusteringCoefficient_networkit_fix,PageRank_networkit_fix,betweennessInComm_toScale_fix,lengthMean_rw_fix,type,nb_users
agenre,0.0830670822780699,2.2968446474469043e-07,0.8115942028985507,4.08255,0.0782561145919911,4.106223631646569e-07,1.4002217294900223,7.692299999999999,0.0826726716402516,2.2362771401323202e-07,0.9057649667405766,4.0099,0.0848140845835078,2.2695731193600315e-07,0.6230598669623062,4.065300000000001,change,477
morrrrr,0.062498709942581,2.303245409858969e-07,0.6370223978919631,7.59465,0.0810575925285367,1.713134218035062e-07,0.1594202898550724,8.80245,0.0625158401622032,2.991757564044914e-07,0.7101449275362319,7.6065,0.0591575091575091,2.2927703891354425e-07,0.463768115942029,6.8379,buzz,213
padamalgam,0.145595630400176,1.465936717410006e-07,0.362977602108037,10.30185,0.211377440162881,2.253995104469057e-07,0.9545454545454546,13.25555,0.1615875346515109,1.6805245786139872e-07,0.3702239789196311,11.42095,0.1331527492921921,1.3337145271302218e-07,0.3170731707317074,8.45135,change,963
jcoco,0.0596643063204825,2.393163405612212e-07,0.6666666666666666,6.3878,0.0675040729536628,2.1127117603604773e-07,0.7246376811594202,8.424199999999999,0.0603850050658561,2.471046466416702e-07,0.6376811594202898,6.6247,0.0559087160473976,2.431683500700952e-07,0.7028985507246377,5.75225,change,599
putaclick,0.1195193039491953,1.5063070928761088e-07,0.8913043478260869,4.13145,0.1408577298407806,1.1870709998597309e-07,1.0243902439024393,4.8323,0.1224387677599476,1.4009890573570962e-07,0.9268292682926832,4.07575,0.1156591758444374,1.607487374668254e-07,0.853658536585366,4.1644,change,1888
baeeee,0.0617647058823529,2.390561465049488e-07,0.6811594202898551,6.6756,0.0564198276834059,1.7450220987575605e-07,0.5942028985507246,6.758850000000001,0.0624613003095975,2.409003547124086e-07,0.5000000000000001,7.0873,0.0622431004110393,2.4427038107294013e-07,0.8115942028985507,6.5896,change,492
désco,0.089605734767025,1.8279264284482054e-07,0.7317073170731709,4.7057,0.081400025401126,1.499280362002025e-07,0.8903162055335969,5.55065,0.0891330891330891,1.76428388663081e-07,0.7681159420289856,4.6036,0.0905677504820815,2.157845158866586e-07,0.6341463414634148,4.8767,change,227
génance,0.084828640842375,2.3158458106432242e-07,0.6376811594202898,5.641249999999999,0.0816970008369264,2.29631161980813e-07,0.6481088723930718,6.2426,0.0789473684210526,2.195335801691828e-07,0.6811594202898551,5.7385,0.0880013858213156,2.3730426612316905e-07,0.6231884057971014,5.5424,change,1044
kekekeh,0.0613216458231004,2.246949831229697e-07,0.7826086956521738,7.5176,0.0164797825348284,1.280650629823481e-07,-0.1666666666666666,6.5175,0.0613216458231004,2.304862018332073e-07,0.8260869565217392,7.5603,0.0618992669735575,2.0628304023229226e-07,0.5434782608695653,7.3032,buzz,322
compwends,0.0714975845410628,2.37853195255775e-07,0.5507246376811595,6.0765,0.05,1.750049307924235e-07,0.8695652173913045,6.6859,0.0728628800917957,2.2467946456903082e-07,0.4927536231884059,6.3247,0.0694465996134802,2.652467483308789e-07,0.6376811594202898,5.7445,buzz,532
farmable,0.1309570568211573,1.224838580662425e-07,0.9878048780487808,3.98045,0.1207166750112882,1.3764836644628005e-07,1.6951219512195128,4.353899999999999,0.1346153955975866,1.1236009802865645e-07,0.8658536585365855,3.9741,0.1243050085180888,1.306343862802097e-07,0.9855072463768118,3.9423,change,352
2017-2020,0.1072919367926185,8.605461122967494e-07,3.454545454545455,12.1174,0.1144169537530013,4.0258245583449697e-07,1.7896678966789672,7.7258,0.1106247828225928,8.598760524013216e-07,3.4772727272727275,11.8819,0.0971077627783749,9.079734260445364e-07,4.198672706204144,12.40975,buzz,422
compwen,0.0652109605250183,2.429868243747017e-07,0.6811594202898551,7.0653500000000005,0.0717009916094584,1.7165734731613737e-07,-0.1159420289855072,8.414,0.0641740997685694,2.4352585871238856e-07,0.6231884057971014,7.430849999999999,0.0661189358372457,2.4544330170563145e-07,0.7971014492753624,6.6079,buzz,1501
partît,0.0763274336283185,1.7624284454390917e-07,0.6521739130434783,6.8179,0.1050301810865191,1.341246410441676e-07,0.6666666666666666,6.0723,0.0796586059743954,1.75990750483033e-07,0.6376811594202898,6.642,0.0699682539682539,1.83850925334286e-07,0.6521739130434783,7.0823,buzz,217
padamalgame,0.1455762931485461,1.4715166806889364e-07,0.3658536585365854,10.481,0.3733133433283358,1.6564450239682617e-07,-0.0909090909090909,12.0604,0.1669978486894974,1.3567798928553514e-07,0.1640798226164079,11.66425,0.1392816529200289,1.5080318600834133e-07,0.5,9.81445,change,253
comprenw,0.065950296283496,2.389468870395133e-07,0.5797101449275364,7.99145,0.0628557211772473,8.487708882826488e-08,2.304347826086957,3.5043,0.0610863580546708,2.2899099021202074e-07,0.4565217391304347,8.00945,0.0748208120124628,2.6607639836605664e-07,0.717391304347826,7.82695,buzz,212
malaisante,0.0773109243697479,2.3969801158707694e-07,0.7272727272727273,5.3271,0.0796009546009545,2.0723685246631603e-07,0.2727272727272728,6.0546500000000005,0.0701430562336151,2.22539675670263e-07,0.6086956521739132,5.34195,0.0808416389811738,2.47820606167096e-07,0.8181818181818182,5.281,change,3240
baeee,0.0707925013876974,2.0589611211704125e-07,0.5942028985507247,6.65785,0.124009324009324,2.39932565938624e-07,-0.1159420289855072,7.5623,0.0672268907563025,1.913307593271335e-07,0.6097560975609758,6.7252,0.0735183392084891,2.134377522998859e-07,0.5579710144927537,6.5319,change,523
0lp,0.1443534564844791,1.2595301194921845e-07,0.951219512195122,4.4959,0.1240114879685474,1.1038463842473133e-07,5.621951219512196,4.161849999999999,0.1514845634205359,1.1106047794907973e-07,1.1463414634146345,4.54175,0.1364421416234887,1.3021575264016077e-07,0.9268292682926832,4.4926,change,283
islamogauchiste,0.1247961319188857,2.927187926345113e-07,1.0454545454545454,11.0551,0.1592271487898356,1.4308751902221613e-07,0.7173180238070156,10.6416,0.1227171964308006,3.037287801615623e-07,1.1136363636363638,11.3214,0.1269841269841269,2.843964637756596e-07,0.9090909090909092,10.77,change,715
savageeee,0.1037363988720483,2.184163181146219e-07,0.2512199906814782,6.88765,0.1193127968102984,1.2869283284191652e-07,0.006323396567299,6.1306,0.1442161339421613,1.2559746338535337e-07,-0.0740740740740741,5.6841,0.1016641065028161,2.30853894876236e-07,0.3043478260869565,7.0646,change,362
2017-2022,0.1201070592171294,6.282713807513751e-07,2.045454545454546,12.0819,0.107988898800674,1.4753489847787565e-06,3.090909090909092,12.0311,0.1224051447927297,5.24119228923393e-07,1.5909090909090913,11.9322,0.113187468074238,7.946201471999704e-07,3.772727272727273,12.2812,buzz,349
bresom,0.0679926542460235,2.4306910890188125e-07,0.6666666666666666,7.0014,0.0712418300653594,1.896809296188605e-07,0.3333333333333333,7.22,0.0634681477294576,2.511142236152472e-07,0.8260869565217392,7.5353,0.069715980536876,2.431296315287088e-07,0.6376811594202898,6.74545,change,3456
postbads,0.0666666666666666,2.1707687009908722e-07,0.6086956521739132,6.9201,0.0481053149606299,2.221654481364323e-07,1.5507246376811594,8.7488,0.0658008658008657,1.9165867600619242e-07,0.5217391304347827,7.5733,0.069208826980371,2.3615051135399122e-07,0.5925559947299078,6.61455,change,359
féminazis,0.1028859018522565,2.242320519076379e-07,0.7727272727272728,4.373900000000001,0.0987816959415837,1.945465696572021e-07,0.7394598155467722,4.6156500000000005,0.1017906336088154,2.014635882201493e-07,1.4545454545454548,4.1967,0.1064680232558139,2.26836428954855e-07,0.6341463414634145,4.5197,change,547
clickbait,0.0992161254199328,3.529899045216574e-07,1.1763157894736844,8.846,0.0986542340842726,6.622951413670897e-07,1.5454545454545456,10.4967,0.1019151412819626,3.3189843092599365e-07,1.0961489088575096,8.77095,0.0954570684428503,3.740522998887658e-07,1.2727272727272732,8.8301,change,4518
egirls,0.1201536964659707,2.64905765535395e-07,1.956521739130436,4.6218,0.1891503871199302,8.531492931536462e-08,0.2682926829268292,4.9644,0.1270067635072929,2.390642429450567e-07,1.6463414634146345,4.5747,0.1097753597753597,3.805392656474772e-07,2.719512195121952,4.7026,change,423
mutuals,0.0593971631205673,3.83057639100761e-07,0.8550724637681161,4.9975,0.0528022166189493,4.156343947226387e-07,0.6739130434782609,5.7106,0.0555336134254928,3.894841524003811e-07,0.7898550724637681,5.1578,0.0643235511594361,3.765403724084384e-07,0.927536231884058,4.7791,change,6163
speciste,0.0926685109409361,2.621002341836245e-07,0.8181818181818182,6.07285,0.0648963555073838,4.1854691242931814e-07,0.5454545454545455,7.2072,0.0914037337002407,2.487729733085755e-07,0.951219512195122,5.8719,0.0959228645651062,2.775504918710282e-07,0.8181818181818182,6.391249999999999,change,346
receipts,0.0566272563914072,4.683011933414539e-07,0.6739130434782609,5.984,0.0821548821548821,3.4519796832542295e-07,0.6956521739130433,7.0976,0.0545454545454545,4.735025765659572e-07,0.6811594202898551,5.9656,0.056803938832852,4.838596145251367e-07,0.6152832674571806,5.840299999999999,change,304
baeeeee,0.0597850762358504,2.0736458300550643e-07,0.6956521739130435,6.47705,0.0514542570068746,1.399371433819768e-07,0.2028985507246377,6.4194,0.057952202326603,2.2761250826871454e-07,0.826086956521739,6.3641000000000005,0.0605648564411101,2.108845550280929e-07,0.7354188759278899,6.49165,buzz,289
flippagram,0.0662594608949674,2.2587137630999769e-07,0.6521739130434783,8.2046,0.0709165050763635,1.431119745500505e-07,1.536231884057971,8.612400000000001,0.0697674418604651,2.136774452422241e-07,0.6086956521739132,8.2046,0.0608032234541099,2.5446231208679656e-07,0.6376811594202899,8.15325,buzz,295
bingewatché,0.0848123560493158,3.693221397358003e-07,1.0487804878048783,6.3003,0.0833251516293903,2.996765203001927e-07,0.840909090909091,9.534199999999998,0.089326541214394,3.471333271130861e-07,1.0365853658536588,5.532450000000001,0.071372692824838,4.679896156825904e-07,1.090909090909091,6.337,change,219
youtubegame,0.1028222730739893,1.7352825629164289e-07,1.1219512195121952,3.913,0.099012104592097,1.3575941744854637e-07,0.9749027925061862,4.869,0.1228748326639892,1.5861318153622936e-07,0.6097560975609758,3.7873,0.0902145085267483,2.032825667917651e-07,1.7272727272727275,4.0434,change,253
skrt,0.0773809523809523,2.471288863389804e-07,0.8260869565217392,6.4509,0.089575181781337,2.3016831685175466e-07,1.0009881422924902,10.1844,0.0738461538461538,2.4881538983280976e-07,0.927536231884058,7.1259,0.0783568873484658,2.4707085476086e-07,0.7608695652173914,6.23815,change,319
nuls,0.1048360921778643,1.869918163077838e-07,0.5454545454545455,6.7002,,,,,,,,,,,,,random,59605
afin,0.1091859873123733,2.1589045631891973e-07,0.6363636363636365,8.07405,,,,,,,,,,,,,random,79750
challans,0.1218615455257542,2.1554407308106758e-07,0.463768115942029,8.06095,,,,,,,,,,,,,random,800
prendrais,0.0930894103654086,1.6405287162164288e-07,0.5217391304347827,5.774100000000001,,,,,,,,,,,,,random,36745
clôturé,0.1055466345510504,2.750853073189038e-07,0.8181818181818182,8.0988,,,,,,,,,,,,,random,2778
bouges,0.0896551724137931,1.705690730175963e-07,0.463768115942029,6.5191,,,,,,,,,,,,,random,15971
mohhhh,0.0719478448478026,2.073946032906516e-07,0.5797101449275364,6.6957,,,,,,,,,,,,,random,1818
tirelire,0.1008401134285638,1.958584455008233e-07,0.5652173913043479,7.1285,,,,,,,,,,,,,random,5283
explose,0.0987903225806451,1.851685459764155e-07,0.5942028985507247,6.6957,,,,,,,,,,,,,random,44664
sportivité,0.1201298701298701,1.9441219161579733e-07,0.4545454545454545,6.7958,,,,,,,,,,,,,random,780
elvire,0.1020383613153361,2.384381852363265e-07,0.8181818181818182,9.48355,,,,,,,,,,,,,random,526
carnet,0.0936809607813128,2.1681312066772265e-07,0.6818181818181819,7.8632,,,,,,,,,,,,,random,37399
ascenseur,0.0944144144144144,1.923264119870015e-07,0.5797101449275364,7.012,,,,,,,,,,,,,random,43676
charleroi,0.1227987421383647,2.0061674728388265e-07,0.6086956521739132,6.8849,,,,,,,,,,,,,random,7639
t-shirts,0.0946245059288537,2.388292577086837e-07,0.7681159420289856,6.4422,,,,,,,,,,,,,random,10973
affilés,0.0948047185747571,1.6588434574861964e-07,0.5097207493814069,5.4364,,,,,,,,,,,,,random,5399
mélodique,0.0927601809954751,2.727845971445707e-07,0.9130434782608696,7.2306,,,,,,,,,,,,,random,946
pochettes,0.0945899368921883,2.574906077961749e-07,0.7681159420289856,7.76565,,,,,,,,,,,,,random,5602
cdes,0.0800271370420624,1.8248443270298453e-07,0.5072463768115942,8.2248,,,,,,,,,,,,,random,796
sens…,0.0984787988780729,4.076583554774265e-07,1.181818181818182,10.1762,,,,,,,,,,,,,random,654
ibm,0.1104956745730409,3.212667294955441e-07,1.090909090909091,11.5998,,,,,,,,,,,,,random,6470
craquantes,0.0963962508080155,2.650416258878652e-07,0.7826086956521738,8.2912,,,,,,,,,,,,,random,463
arbuste,0.0971924794420301,1.9041012140582025e-07,0.601449275362319,7.251799999999999,,,,,,,,,,,,,random,761
waaaaaa,0.076192201511009,1.799994427141155e-07,0.5362318840579711,6.81865,,,,,,,,,,,,,random,5314
youssouf,0.0984003226240086,2.1278134941377949e-07,0.5942028985507247,7.9745,,,,,,,,,,,,,random,2123
raideur,0.1094771348389102,2.183263243024716e-07,0.6666666666666666,7.8636,,,,,,,,,,,,,random,504
extirper,0.1056419665974182,2.590021579068883e-07,0.7727272727272728,8.59385,,,,,,,,,,,,,random,1158
chargements,0.1108936881040448,1.8351215924489989e-07,0.7317073170731709,4.3351,,,,,,,,,,,,,random,1286
ardu,0.1088056797774401,3.085227224678688e-07,0.8598624622609863,9.63705,,,,,,,,,,,,,random,1228
sublimation,0.0997987927565392,2.255838029475122e-07,0.5909090909090909,8.7699,,,,,,,,,,,,,random,629
aériennes,0.1105196786617186,3.636033165884996e-07,1.181818181818182,10.2525,,,,,,,,,,,,,random,7401
porn,0.0873949579831932,2.1694853611822447e-07,0.7560975609756099,6.05195,,,,,,,,,,,,,random,13502
svpl,0.0893249607535321,1.497979655396671e-07,0.3768115942028985,7.3308,,,,,,,,,,,,,random,369
villejean,0.1042209987443253,1.7793941854787824e-07,0.5942028985507247,7.9069,,,,,,,,,,,,,random,717
citée,0.1035186465224976,3.635200657198594e-07,1.181818181818182,10.1809,,,,,,,,,,,,,random,8105
épileptique,0.1,2.0049636680075533e-07,0.6231884057971014,6.13715,,,,,,,,,,,,,random,2466
feedbacks,0.0878942180268654,6.663029661698649e-07,2.045454545454546,11.05905,,,,,,,,,,,,,random,1580
mortellement,0.1001477767003948,2.435379065284119e-07,0.8738069989395547,8.705400000000001,,,,,,,,,,,,,random,1794
vegetarien,0.0878718109825666,1.692950872727014e-07,0.3768115942028985,6.498799999999999,,,,,,,,,,,,,random,893
milady,0.109255198353559,2.560876469310571e-07,0.5454545454545455,7.2579,,,,,,,,,,,,,random,744
inévitablement,0.1062753189801271,2.503655964926771e-07,0.6818181818181819,8.9743,,,,,,,,,,,,,random,2503
fangirlisme,0.0965782137734034,1.808564765950105e-07,0.6823725055432374,3.6478,,,,,,,,,,,,,random,519
tourneur,0.1073801270941652,3.676130360785741e-07,0.9545454545454546,9.3461,,,,,,,,,,,,,random,966
eac,0.1188710120211632,2.702340205526161e-07,0.9146341463414636,8.8779,,,,,,,,,,,,,random,347
rococo,0.0938185309465013,3.005563172752145e-07,0.8409090909090908,8.987400000000001,,,,,,,,,,,,,random,388
pork,0.1115399995782683,3.129829277970574e-07,0.5026315789473683,9.40195,,,,,,,,,,,,,random,518
manh,0.0822290163198044,1.568574884370956e-07,0.4420289855072464,6.6514500000000005,,,,,,,,,,,,,random,646
psb,0.0908224852606625,2.2347852591128821e-07,0.7727272727272728,7.245150000000001,,,,,,,,,,,,,random,474
malouin,0.1124587643689087,3.77703213565585e-07,1.0889328063241108,10.585,,,,,,,,,,,,,random,453
tacles,0.104615544190277,1.799789173750028e-07,0.5652173913043479,5.465299999999999,,,,,,,,,,,,,random,6281
sram,0.133775447307489,1.404490465775989e-07,0.5365853658536587,4.5283,,,,,,,,,,,,,random,823
mli,0.0943437829994927,1.8819554476265077e-07,0.7274834088275572,6.93365,,,,,,,,,,,,,random,428
rendus,0.103844040617814,2.529208522054163e-07,0.8636363636363635,8.303,,,,,,,,,,,,,random,13811
boostez,0.1000110855018009,3.0885668890109337e-07,1.152173913043478,11.37165,,,,,,,,,,,,,random,3252
fleurus,0.1134592670568979,3.232396169429273e-07,1.181818181818182,9.2627,,,,,,,,,,,,,random,499
lully,0.1069154637488778,3.243858728377102e-07,0.8636363636363635,9.9395,,,,,,,,,,,,,random,524
tchiote,0.0947648167788326,1.455840636162653e-07,0.3260869565217391,6.70725,,,,,,,,,,,,,random,346
nagent,0.0995670995670995,2.014540199268783e-07,0.6956521739130433,7.6921,,,,,,,,,,,,,random,1801
aveyronnais,0.1193008377939003,2.717611242067518e-07,0.7971014492753624,10.3667,,,,,,,,,,,,,random,784
courbes,0.0986790986790986,2.460882957455145e-07,0.7560975609756099,8.4353,,,,,,,,,,,,,random,7817
proposerez,0.1081081081081081,1.8423951744718888e-07,0.7272727272727273,7.7506,,,,,,,,,,,,,random,429
calmés,0.0965682333660001,1.89909557211964e-07,0.5925559947299078,6.01395,,,,,,,,,,,,,random,1555
breakingnews,0.1126890234719269,5.113127028517506e-07,1.863636363636364,10.72835,,,,,,,,,,,,,random,369
poivré,0.0942879499217527,2.203400189153352e-07,0.5,7.7344,,,,,,,,,,,,,random,520
juda,0.1039658231439053,1.688922764024984e-07,0.3478260869565218,7.6896,,,,,,,,,,,,,random,1368
surcouche,0.1003290564064213,2.61342397838172e-07,0.9545454545454546,7.228949999999999,,,,,,,,,,,,,random,1890
pulsations,0.096006196446725,2.146841146169007e-07,0.6376811594202898,7.1952,,,,,,,,,,,,,random,925
3.30,0.0999325236167341,1.5993802958052153e-07,0.4146903820816864,5.735099999999999,,,,,,,,,,,,,random,506
ajd?,0.0802460163470054,1.829988632959019e-07,0.4782608695652176,6.6194,,,,,,,,,,,,,random,476
fairz,0.0712172442941673,1.812804160126642e-07,0.5362318840579711,6.4102,,,,,,,,,,,,,random,904
èwé,0.1188450750701204,1.1480826038808021e-07,0.7560975609756099,3.8344,,,,,,,,,,,,,random,513
fente,0.09143921480281,1.863189218901465e-07,0.5217391304347827,6.7173,,,,,,,,,,,,,random,2454
mouffetard,0.0998165518898402,3.0489254852396093e-07,0.7727272727272728,9.4162,,,,,,,,,,,,,random,745
grave…,0.0996078431372549,3.2639595070130986e-07,0.9710144927536232,8.9732,,,,,,,,,,,,,random,430
tsuip,0.1122405687421166,1.7431872577901133e-07,0.5797101449275364,6.2502,,,,,,,,,,,,,random,336
parcelles,0.131285205850032,3.4627243231801e-07,1.0517127799736494,10.04945,,,,,,,,,,,,,random,1757
putain*,0.0873440285204991,1.4932429264820262e-07,0.4202898550724638,6.1764,,,,,,,,,,,,,random,481
confions,0.1328652817780454,3.7064270014805817e-07,1.090909090909091,11.5897,,,,,,,,,,,,,random,447
raffinées,0.092642716535433,2.538864293980372e-07,0.7826086956521738,8.3101,,,,,,,,,,,,,random,492
frnchmnt,0.0766436995498779,1.7280021369343437e-07,0.4202898550724638,7.5255,,,,,,,,,,,,,random,343
mamat,0.0986764796619064,1.4574876621247894e-07,0.4420289855072464,6.16555,,,,,,,,,,,,,random,248
disto,0.1059701492537313,2.1439513341097026e-07,0.5942028985507247,6.3895,,,,,,,,,,,,,random,407
ouhlà,0.1002738173921253,2.412398389346301e-07,0.7272727272727273,7.1928,,,,,,,,,,,,,random,413
sombrent,0.0996059775571012,2.212565442883156e-07,0.6363636363636365,8.22905,,,,,,,,,,,,,random,861
hirson,0.1060479705020647,2.0967811667733265e-07,0.7536231884057971,7.91555,,,,,,,,,,,,,random,353
shaykh,0.1338028169014084,1.5049959879219066e-07,0.2318840579710145,5.0916,,,,,,,,,,,,,random,532
damages,0.1210693530042503,1.927854076283425e-07,0.5609756097560977,5.913349999999999,,,,,,,,,,,,,random,482
clemclem,0.0866143021050669,1.639797725711733e-07,0.3768115942028985,6.69875,,,,,,,,,,,,,random,330
lalie,0.0928549969642918,1.7590466203861414e-07,0.4492753623188405,6.8439,,,,,,,,,,,,,random,443
latif,0.111160384331116,2.1577167635714098e-07,0.8181818181818182,7.3621,,,,,,,,,,,,,random,443
expat',0.1022317166636297,3.036429239398172e-07,0.8148880105401844,9.05395,,,,,,,,,,,,,random,634
aiguillettes,0.1014771837677537,2.2724427840367345e-07,0.6363636363636365,8.70625,,,,,,,,,,,,,random,450
insistons,0.0987639077526718,1.720355792820645e-07,0.4417344173441734,7.28945,,,,,,,,,,,,,random,523
enrouée,0.0878718109825666,1.8452660669023979e-07,0.4855072463768117,6.45955,,,,,,,,,,,,,random,525
cheper,0.0788353863381858,1.672134081531016e-07,0.4057971014492754,6.984,,,,,,,,,,,,,random,2132
blettes,0.1026790984855262,3.6005517585886095e-07,0.9057649667405766,10.7165,,,,,,,,,,,,,random,616
stc,0.0934454700926615,2.1535975042196366e-07,0.7727272727272728,8.261,,,,,,,,,,,,,random,392
soil,0.1208327839783238,2.036878306752607e-07,0.1969398575973337,8.46045,,,,,,,,,,,,,random,851
raves,0.0879373254704311,2.6397792302147535e-07,0.8148880105401844,8.300650000000001,,,,,,,,,,,,,random,511
vriend,0.1407589820065537,1.953592431364371e-07,0.4394736842105262,5.7768,,,,,,,,,,,,,random,307
zan,0.0991633720734134,1.8993382387827658e-07,0.5454545454545455,7.6189,,,,,,,,,,,,,random,469
lillah,0.091692789968652,1.84538767646794e-07,0.6231884057971014,7.4274,,,,,,,,,,,,,random,432
j.-m.,0.1204888864775921,6.195347952959702e-07,1.3636363636363635,11.7811,,,,,,,,,,,,,random,526
70's,0.0988554055262452,3.882327001295842e-07,0.9090909090909092,9.3432,,,,,,,,,,,,,random,961
p/,0.1240210932444835,2.860262681101603e-07,0.8712918660287081,10.76505,,,,,,,,,,,,,random,514
laissais,0.0851450547618254,1.9300094013279893e-07,0.5942028985507247,6.334,,,,,,,,,,,,,random,3949
mûris,0.083342918487846,2.0113330315069292e-07,0.5724637681159421,6.8826,,,,,,,,,,,,,random,502
écorchée,0.0875398921393245,1.827583119059791e-07,0.4927536231884059,7.20615,,,,,,,,,,,,,random,850
pvs,0.1118508683747144,2.249714161237427e-07,0.8636363636363635,7.1374,,,,,,,,,,,,,random,519
ouarf,0.1166906373632728,2.394793148314551e-07,0.8181818181818182,10.7117,,,,,,,,,,,,,random,490
tani,0.1113705067193439,1.927061272714639e-07,0.7681159420289856,6.8937,,,,,,,,,,,,,random,502
branlais,0.0888888888888888,1.7314704539929817e-07,0.5652173913043479,5.7371,,,,,,,,,,,,,random,921
subjuguer,0.0862656666167242,1.9907437744055874e-07,0.5,7.4274,,,,,,,,,,,,,random,291
limougeauds,0.1185446009389671,2.5269145874249496e-07,0.6231884057971014,6.8183,,,,,,,,,,,,,random,525
rasseoir,0.1082755140468685,1.823391475769935e-07,0.519594356287047,6.47295,,,,,,,,,,,,,random,400
technopôle,0.1053165290453426,4.717530145674664e-07,2.090909090909092,11.9063,,,,,,,,,,,,,random,445
dépende,0.086053550650512,2.2249735730726918e-07,0.8913043478260869,7.10835,,,,,,,,,,,,,random,795
toms,0.0945172985303307,1.8442943501491507e-07,0.5335968379446641,6.81605,,,,,,,,,,,,,random,461
ould,0.1159806739514231,3.165399946140044e-07,1.181818181818182,7.9853,,,,,,,,,,,,,random,880
ruina,0.0825582425369829,1.854285948575855e-07,0.4347826086956524,7.6424,,,,,,,,,,,,,random,614
pde,0.1105818113349651,2.9506527573174056e-07,1.028985507246377,10.6907,,,,,,,,,,,,,random,386
décoché,0.092925173587641,2.699304856228341e-07,1.106430155210643,7.6417,,,,,,,,,,,,,random,603
1h34,0.086905754795663,2.000637539010301e-07,0.5797101449275364,6.4324,,,,,,,,,,,,,random,511
rdu,0.1084408549197281,1.4698933802132e-07,0.5,5.7411,,,,,,,,,,,,,random,497
larédac,0.1191361450495055,2.3771417635743985e-06,3.75,11.30755,,,,,,,,,,,,,random,324
8h37,0.0988461851683072,1.9808707042735944e-07,0.5121951219512195,7.2256,,,,,,,,,,,,,random,407
mlv,0.0971272229822161,1.896205558055892e-07,0.5072463768115942,7.7568,,,,,,,,,,,,,random,907
subscribe,0.1047619047619047,1.694014940675368e-07,0.6363636363636365,4.9621,,,,,,,,,,,,,random,727
conseillais,0.0952380952380952,2.3978177035738004e-07,0.7804878048780489,6.4287,,,,,,,,,,,,,random,531
exc,0.1218810384374407,1.7374239968981393e-07,0.5,7.26695,,,,,,,,,,,,,random,444
mufe,0.0864799446749654,2.3285948804042298e-07,0.4782608695652176,6.4428,,,,,,,,,,,,,random,315
thouars,0.1156639524313272,2.170695999107212e-07,0.644927536231884,8.2085,,,,,,,,,,,,,random,764
dist,0.1142543859649122,2.8199344632756533e-07,0.7272727272727273,9.6113,,,,,,,,,,,,,random,377
nuestro,0.1179031380373662,1.752361223452716e-07,0.0736842105263156,9.4748,,,,,,,,,,,,,random,467
-et,0.1025641025641025,1.79980668932137e-07,0.5362318840579711,7.6676,,,,,,,,,,,,,random,629
ducks,0.1063157869027379,2.1587194595646677e-07,0.4830328738069991,5.87135,,,,,,,,,,,,,random,480
trqlou,0.0691024018933886,1.966806987688078e-07,0.5579710144927537,7.5448,,,,,,,,,,,,,random,526
ardennaise,0.118003144654088,2.731949012767953e-07,0.7391304347826088,7.5741,,,,,,,,,,,,,random,474
lema,0.0971892593735698,2.807860036368548e-07,0.7272727272727273,8.0527,,,,,,,,,,,,,random,413
pblms,0.0910384068278805,1.7501512975348157e-07,0.4444444444444444,6.8856,,,,,,,,,,,,,random,319
terre…,0.0967614231628124,2.901105545968852e-07,0.8636363636363635,9.3596,,,,,,,,,,,,,random,505
noss,0.1114134032773655,2.0304389760410818e-07,0.463768115942029,6.7676,,,,,,,,,,,,,random,449
chocho,0.0926281333631875,1.7367245207341777e-07,0.463768115942029,6.9903,,,,,,,,,,,,,random,501
enviado,0.1149193548387096,1.6185406343231974e-07,0.0842105263157894,11.3716,,,,,,,,,,,,,random,219
grief,0.1096687692746048,2.76327419279083e-07,0.8697063805759457,8.16175,,,,,,,,,,,,,random,723
vidéothèque,0.1093788287184513,2.637381100566473e-07,0.7727272727272728,8.351849999999999,,,,,,,,,,,,,random,485
diffuserons,0.0789667166647414,9.031403541374258e-07,3.5227272727272734,9.0715,,,,,,,,,,,,,random,452
balme,0.1153364624825517,2.476157520534504e-07,0.6818181818181819,9.01595,,,,,,,,,,,,,random,380
bolas,0.0946313285762827,1.8765090736959562e-07,0.6105263157894737,8.0362,,,,,,,,,,,,,random,410
faggot,0.1015873015873015,1.806327186294336e-07,0.5942028985507247,4.63695,,,,,,,,,,,,,random,443
loriane,0.0762457267170827,1.783072538647155e-07,0.4782608695652176,6.714,,,,,,,,,,,,,random,461
18:15,0.0947283653298285,2.3263806493520565e-07,0.6231884057971014,7.5796,,,,,,,,,,,,,random,732
jérém,0.1010484592763073,1.4045907787386805e-07,0.4634146341463414,5.879,,,,,,,,,,,,,random,401
décisionnel,0.1150601739903832,3.42706121942688e-07,1.0454545454545454,11.7959,,,,,,,,,,,,,random,938
dispo…,0.0906580444378908,3.467138433077597e-07,0.8913043478260869,7.4366,,,,,,,,,,,,,random,331
epuises,0.0833577999608533,1.9193422432300788e-07,0.4519104084321474,6.5513,,,,,,,,,,,,,random,517
pfs,0.1150503997219325,2.080972755624148e-07,0.7272727272727273,8.0343,,,,,,,,,,,,,random,453
